url,id,region,province,locality,zip_code,Longitude,Latitude,property_type,property_subtype,price,number_rooms,living_area,kitchen,furnished,fireplace,terrace,terrace_area,garden,garden_area,surface_land,number_facades,swimming_pool,building_state,energy_type,EPC_score,EnergyConsumptionPerSqm,parking_outdoor,parking_indoor,price_per_sqm
https://www.immoweb.be/en/classified/apartment/for-sale/sint-jans-molenbeek/1080/11171815,11171815.0,Brussels,Brussels,Sint-Jans-Molenbeek,1080.0,4.3266798,50.8534775,APARTMENT,APARTMENT,219000.0,2.0,76.0,HYPER_EQUIPPED,,,0,0.0,0,0.0,0.0,3.0,,unknown,GAS,C,126.0,,,2881.58
https://www.immoweb.be/en/classified/apartment/for-sale/li%C3%A8ge/4020/11166289,11166289.0,Wallonie,Liège,Liège,4020.0,5.5800773,50.6374837,APARTMENT,APARTMENT,195000.0,2.0,96.0,INSTALLED,,,0,0.0,0,0.0,0.0,2.0,False,JUST_RENOVATED,GAS,C,226.0,,,2031.25
https://www.immoweb.be/en/classified/apartment/for-sale/mechelen/2800/11166285,11166285.0,Flanders,Antwerp,Mechelen,2800.0,4.4942589,51.0381213,APARTMENT,APARTMENT,375000.0,3.0,117.0,unknown,0.0,,1,0.0,0,0.0,0.0,2.0,False,unknown,GAS,B,184.0,,,3205.13
https://www.immoweb.be/en/classified/service-flat/for-sale/ixelles/1050/11166278,11166278.0,Brussels,Brussels,Ixelles,1050.0,,,APARTMENT,SERVICE_FLAT,380000.0,2.0,89.0,HYPER_EQUIPPED,0.0,,1,32.0,0,0.0,0.0,2.0,False,GOOD,unknown,F,295.0,1.0,,4269.66
https://www.immoweb.be/en/classified/apartment/for-sale/sint-andries/8200/11166273,11166273.0,Flanders,West Flanders,Sint-Andries,8200.0,3.2078893,51.2030421,APARTMENT,APARTMENT,279000.0,2.0,101.0,INSTALLED,0.0,,1,0.0,0,0.0,0.0,2.0,False,GOOD,GAS,B,134.0,,,2762.38
https://www.immoweb.be/en/classified/triplex/for-sale/li%C3%A8ge/4000/11166270,11166270.0,Wallonie,Liège,Liège,4000.0,5.6058539,50.6536502,APARTMENT,TRIPLEX,149000.0,3.0,74.0,SEMI_EQUIPPED,0.0,,1,51.0,0,0.0,0.0,2.0,False,TO_BE_DONE_UP,GAS,C,205.0,,,2013.51
https://www.immoweb.be/en/classified/duplex/for-sale/diest/3290/11166260,11166260.0,Flanders,Flemish Brabant,Diest,3290.0,5.0712993,50.9729491,APARTMENT,DUPLEX,225000.0,2.0,85.0,unknown,,-1.0,0,0.0,0,0.0,0.0,3.0,,unknown,unknown,B,119.0,,,2647.06
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen%20%282000%29/2000/11171364,11171364.0,Flanders,Antwerp,Antwerpen (2000),2000.0,4.3829931,51.2049646,APARTMENT,APARTMENT,995000.0,3.0,89.0,HYPER_EQUIPPED,,,1,0.0,0,0.0,0.0,2.0,,unknown,unknown,B,148.0,1.0,,11179.78
https://www.immoweb.be/en/classified/apartment/for-sale/sint-niklaas/9100/11171351,11171351.0,Flanders,East Flanders,Sint-Niklaas,9100.0,4.1460203,51.1710119,APARTMENT,APARTMENT,349000.0,3.0,200.0,unknown,,,0,0.0,0,0.0,0.0,2.0,,unknown,unknown,C,250.0,,,1745.0
https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/11171349,11171349.0,Flanders,East Flanders,Gent,9000.0,3.7069181,51.0553262,APARTMENT,APARTMENT,465000.0,2.0,88.0,unknown,,,1,100.0,0,0.0,0.0,2.0,,unknown,FUELOIL,B,162.0,,1.0,5284.09
https://www.immoweb.be/en/classified/apartment/for-sale/waregem/8790/11171346,11171346.0,Flanders,West Flanders,Waregem,8790.0,3.4320736,50.8930953,APARTMENT,APARTMENT,202500.0,1.0,58.0,INSTALLED,,,0,0.0,0,0.0,0.0,2.0,,unknown,GAS,A,83.0,1.0,,3491.38
https://www.immoweb.be/en/classified/apartment/for-sale/geel/2440/11171342,11171342.0,Flanders,Antwerp,Geel,2440.0,4.975173,51.108086,APARTMENT,APARTMENT,299000.0,2.0,171.0,INSTALLED,,-1.0,1,0.0,1,0.0,0.0,3.0,,GOOD,GAS,B,169.0,,1.0,1748.54
https://www.immoweb.be/en/classified/apartment/for-sale/sint-idesbald/8670/11171330,11171330.0,Flanders,West Flanders,Sint-Idesbald,8670.0,2.6119432,51.1113621,APARTMENT,APARTMENT,300000.0,2.0,69.0,INSTALLED,,,1,0.0,0,0.0,0.0,2.0,,unknown,unknown,B,114.0,,,4347.83
https://www.immoweb.be/en/classified/apartment/for-sale/vorst/1190/11072664,11072664.0,Brussels,Brussels,Vorst,1190.0,4.3401058,50.8202609,APARTMENT,APARTMENT,415000.0,2.0,107.0,HYPER_EQUIPPED,0.0,,1,0.0,0,0.0,0.0,4.0,True,GOOD,unknown,C,105.0,,,3878.5
https://www.immoweb.be/en/classified/apartment/for-sale/sint-niklaas/9100/11167873,11167873.0,Flanders,East Flanders,Sint-Niklaas,9100.0,4.1392218,51.1636273,APARTMENT,APARTMENT,189000.0,2.0,185.0,HYPER_EQUIPPED,0.0,,0,0.0,0,0.0,0.0,2.0,False,unknown,GAS,C,252.0,,,1021.62
https://www.immoweb.be/en/classified/apartment/for-sale/anh%C3%A9e/5537/11167866,11167866.0,Wallonie,Namur,Anhée,5537.0,,,APARTMENT,APARTMENT,395000.0,2.0,122.0,unknown,,,0,0.0,0,0.0,0.0,2.0,,unknown,GAS,B,129.0,,,3237.7
https://www.immoweb.be/en/classified/apartment/for-sale/tournai/7500/11167865,11167865.0,Wallonie,Hainaut,Tournai,7500.0,3.3806037,50.6122396,APARTMENT,APARTMENT,299000.0,3.0,200.0,HYPER_EQUIPPED,0.0,,1,0.0,0,0.0,0.0,2.0,,AS_NEW,GAS,B,157.0,,1.0,1495.0
https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/11167864,11167864.0,Brussels,Brussels,Ixelles,1050.0,,,APARTMENT,APARTMENT,155000.0,1.0,39.0,SEMI_EQUIPPED,,-1.0,0,0.0,0,0.0,0.0,2.0,,JUST_RENOVATED,ELECTRIC,F,341.0,,,3974.36
https://www.immoweb.be/en/classified/flat-studio/for-sale/ixelles/1050/11167863,11167863.0,Brussels,Brussels,Ixelles,1050.0,,,APARTMENT,FLAT_STUDIO,155000.0,1.0,39.0,SEMI_EQUIPPED,,-1.0,0,0.0,0,0.0,0.0,2.0,,JUST_RENOVATED,ELECTRIC,F,341.0,,,3974.36
https://www.immoweb.be/en/classified/duplex/for-sale/sijsele/8340/11167855,11167855.0,Flanders,West Flanders,Sijsele,8340.0,3.3181466,51.206981,APARTMENT,DUPLEX,275000.0,2.0,100.0,unknown,0.0,,0,0.0,0,0.0,0.0,2.0,False,unknown,GAS,B,114.0,,,2750.0
https://www.immoweb.be/en/classified/duplex/for-sale/sijsele/8340/11167854,11167854.0,Flanders,West Flanders,Sijsele,8340.0,3.3181466,51.206981,APARTMENT,DUPLEX,275000.0,2.0,100.0,unknown,0.0,,0,0.0,0,0.0,0.0,2.0,False,unknown,GAS,B,114.0,,,2750.0
https://www.immoweb.be/en/classified/duplex/for-sale/sijsele/8340/11167853,11167853.0,Flanders,West Flanders,Sijsele,8340.0,3.3181466,51.206981,APARTMENT,DUPLEX,275000.0,2.0,100.0,unknown,0.0,,0,0.0,0,0.0,0.0,2.0,False,unknown,GAS,B,114.0,,,2750.0
https://www.immoweb.be/en/classified/apartment/for-sale/hoboken/2660/11167851,11167851.0,Flanders,Antwerp,Hoboken,2660.0,4.3660122,51.1804947,APARTMENT,APARTMENT,179000.0,2.0,78.0,unknown,0.0,,1,3.0,0,0.0,0.0,2.0,False,unknown,GAS,B,155.0,,1.0,2294.87
https://www.immoweb.be/en/classified/service-flat/for-sale/uccle/1180/11167840,11167840.0,Brussels,Brussels,Uccle,1180.0,4.3537814,50.795252,APARTMENT,SERVICE_FLAT,410000.0,2.0,127.0,unknown,0.0,,1,31.0,0,0.0,0.0,3.0,False,GOOD,GAS,C,123.0,2.0,,3228.35
https://www.immoweb.be/en/classified/apartment/for-sale/zeebrugge/8380/11167835,11167835.0,Flanders,West Flanders,Zeebrugge,8380.0,3.1836906,51.3274369,APARTMENT,APARTMENT,185000.0,2.0,68.0,unknown,,,0,0.0,0,0.0,0.0,2.0,,GOOD,unknown,E,423.0,,,2720.59
https://www.immoweb.be/en/classified/apartment/for-sale/maldegem/9990/11167826,11167826.0,Flanders,East Flanders,Maldegem,9990.0,3.4435355,51.2045709,APARTMENT,APARTMENT,162000.0,1.0,59.0,unknown,,,0,0.0,0,0.0,0.0,2.0,,GOOD,GAS,B,193.0,,1.0,2745.76
https://www.immoweb.be/en/classified/apartment/for-sale/etterbeek/1040/11167816,11167816.0,Brussels,Brussels,Etterbeek,1040.0,4.4018193,50.8402453,APARTMENT,APARTMENT,250000.0,1.0,60.0,INSTALLED,0.0,,0,0.0,0,0.0,0.0,2.0,False,TO_BE_DONE_UP,GAS,G,592.0,,,4166.67
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2610/11167808,11167808.0,Flanders,Antwerp,Antwerpen,2610.0,4.3987826,51.1752115,APARTMENT,APARTMENT,315000.0,2.0,111.0,unknown,,,0,0.0,1,8.0,0.0,2.0,,GOOD,unknown,B,121.0,,,2837.84
https://www.immoweb.be/en/classified/apartment/for-sale/asse/1730/11164762,11164762.0,Flanders,Flemish Brabant,Asse,1730.0,4.1921869,50.9129114,APARTMENT,APARTMENT,214000.0,2.0,65.0,USA_HYPER_EQUIPPED,0.0,,1,2.0,0,0.0,0.0,3.0,,GOOD,GAS,B,103.0,,,3292.31
https://www.immoweb.be/en/classified/duplex/for-sale/diest/3290/10882300,10882300.0,Flanders,Flemish Brabant,Diest,3290.0,5.0538539,50.9860023,APARTMENT,DUPLEX,280000.0,2.0,123.0,HYPER_EQUIPPED,0.0,,1,25.0,0,0.0,0.0,3.0,,AS_NEW,unknown,C,250.0,,1.0,2276.42
https://www.immoweb.be/en/classified/apartment/for-sale/neufchateau/6840/11164731,11164731.0,Wallonie,Luxembourg,Neufchateau,6840.0,,,APARTMENT,APARTMENT,246680.0,2.0,106.0,HYPER_EQUIPPED,,,1,12.0,0,0.0,0.0,2.0,False,AS_NEW,unknown,B,164.0,2.0,2.0,2327.17
https://www.immoweb.be/en/classified/apartment/for-sale/neufchateau/6840/11164730,11164730.0,Wallonie,Luxembourg,Neufchateau,6840.0,,,APARTMENT,APARTMENT,346360.0,3.0,164.0,INSTALLED,,,1,20.0,0,0.0,0.0,2.0,,AS_NEW,GAS,B,162.0,,,2111.95
https://www.immoweb.be/en/classified/apartment/for-sale/neufchateau/6840/11164729,11164729.0,Wallonie,Luxembourg,Neufchateau,6840.0,,,APARTMENT,APARTMENT,238250.0,2.0,81.0,INSTALLED,0.0,,1,28.0,0,0.0,0.0,2.0,,AS_NEW,unknown,A,81.0,,,2941.36
https://www.immoweb.be/en/classified/triplex/for-sale/li%C3%A8ge/4000/11164725,11164725.0,Wallonie,Liège,Liège,4000.0,5.5807723,50.6472438,APARTMENT,TRIPLEX,299000.0,3.0,110.0,INSTALLED,,,1,0.0,0,0.0,0.0,2.0,False,AS_NEW,GAS,A,85.0,,,2718.18
https://www.immoweb.be/en/classified/apartment/for-sale/tournai/7500/11164722,11164722.0,Wallonie,Hainaut,Tournai,7500.0,,,APARTMENT,APARTMENT,290000.0,2.0,119.0,INSTALLED,,,1,0.0,0,0.0,0.0,2.0,False,AS_NEW,GAS,A,63.0,1.0,,2436.97
https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/11167958,11167958.0,Brussels,Brussels,Bruxelles,1000.0,4.3472991,50.8523352,APARTMENT,APARTMENT,329000.0,1.0,80.0,USA_SEMI_EQUIPPED,0.0,,1,3.0,0,0.0,0.0,2.0,False,AS_NEW,GAS,G,525.0,,,4112.5
https://www.immoweb.be/en/classified/apartment/for-sale/sint-lambrechts-woluwe/1200/11167952,11167952.0,Brussels,Brussels,SINT-LAMBRECHTS-WOLUWE,1200.0,4.433975,50.85038,APARTMENT,APARTMENT,325000.0,2.0,73.0,INSTALLED,1.0,,1,4.0,0,0.0,0.0,4.0,,GOOD,ELECTRIC,E,226.0,,,4452.05
https://www.immoweb.be/en/classified/flat-studio/for-sale/schaarbeek/1030/11167951,11167951.0,Brussels,Brussels,SCHAARBEEK,1030.0,4.3900308,50.8653969,APARTMENT,FLAT_STUDIO,165000.0,0.0,31.0,INSTALLED,1.0,,1,1.0,0,0.0,0.0,2.0,,GOOD,ELECTRIC,E,247.0,,,5322.58
https://www.immoweb.be/en/classified/apartment/for-sale/evere/1140/11167948,11167948.0,Brussels,Brussels,Evere,1140.0,4.4029827,50.8659475,APARTMENT,APARTMENT,299500.0,1.0,62.0,HYPER_EQUIPPED,0.0,,1,8.0,0,0.0,0.0,2.0,False,AS_NEW,GAS,C,98.0,1.0,,4830.65
https://www.immoweb.be/en/classified/apartment/for-sale/antwerp/2000/11167929,11167929.0,Flanders,Antwerp,Antwerp,2000.0,4.3809871,51.2044618,APARTMENT,APARTMENT,575000.0,2.0,77.0,INSTALLED,,-1.0,1,36.0,0,0.0,0.0,2.0,,AS_NEW,GAS,B,113.0,,,7467.53
https://www.immoweb.be/en/classified/apartment/for-sale/antwerp/2060/11167923,11167923.0,Flanders,Antwerp,Antwerp,2060.0,4.4374981,51.2213534,APARTMENT,APARTMENT,159000.0,2.0,73.0,SEMI_EQUIPPED,,-1.0,1,2.0,1,0.0,0.0,2.0,,GOOD,GAS,F,853.0,,,2178.08
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2610/11126737,11126737.0,Flanders,Antwerp,Antwerpen,2610.0,4.380701,51.1776756,APARTMENT,APARTMENT,220000.0,2.0,88.0,INSTALLED,1.0,,1,4.0,0,0.0,0.0,2.0,False,GOOD,GAS,B,156.0,,,2500.0
https://www.immoweb.be/en/classified/apartment/for-sale/brussel/1000/11149546,11149546.0,Brussels,Brussels,Brussel,1000.0,4.3530985,50.8354908,APARTMENT,APARTMENT,350000.0,1.0,72.0,USA_INSTALLED,1.0,,0,0.0,0,0.0,0.0,4.0,False,AS_NEW,GAS,B,71.0,1.0,,4861.11
https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/11166250,11166250.0,Brussels,Brussels,Ixelles,1050.0,,,APARTMENT,APARTMENT,399000.0,2.0,113.0,HYPER_EQUIPPED,0.0,,1,2.0,0,0.0,0.0,2.0,False,GOOD,GAS,C,115.0,1.0,,3530.97
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen%20berchem/2600/11166249,11166249.0,Flanders,Antwerp,Antwerpen Berchem,2600.0,4.4438427,51.2041347,APARTMENT,APARTMENT,259000.0,3.0,100.0,INSTALLED,0.0,,0,0.0,0,0.0,0.0,4.0,,AS_NEW,unknown,B,135.0,1.0,1.0,2590.0
https://www.immoweb.be/en/classified/duplex/for-sale/arlon/6700/11166237,11166237.0,Wallonie,Luxembourg,Arlon,6700.0,5.8210634,49.6825935,APARTMENT,DUPLEX,390000.0,2.0,119.0,HYPER_EQUIPPED,,,1,9.0,0,0.0,0.0,3.0,,AS_NEW,unknown,B,129.0,,,3277.31
https://www.immoweb.be/en/classified/apartment/for-sale/antwerp/2000/11166231,11166231.0,Flanders,Antwerp,Antwerp,2000.0,4.4087622,51.2139791,APARTMENT,APARTMENT,369000.0,2.0,82.0,unknown,0.0,,1,4.0,0,0.0,0.0,2.0,,AS_NEW,GAS,B,107.0,,,4500.0
https://www.immoweb.be/en/classified/apartment/for-sale/hoboken/2660/11166223,11166223.0,Flanders,Antwerp,HOBOKEN,2660.0,4.3699661,51.186165,APARTMENT,APARTMENT,185000.0,3.0,90.0,INSTALLED,,,1,5.0,0,0.0,0.0,2.0,,GOOD,GAS,C,232.0,,,2055.56
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-zoute/8300/11166221,11166221.0,Flanders,West Flanders,Knokke-Zoute,8300.0,,,APARTMENT,APARTMENT,2950000.0,3.0,183.0,unknown,0.0,,1,0.0,0,0.0,0.0,3.0,False,AS_NEW,GAS,A,95.0,,2.0,16120.22
https://www.immoweb.be/en/classified/apartment/for-sale/lummen/3560/11166219,11166219.0,Flanders,Limburg,Lummen,3560.0,5.229935,51.00953,APARTMENT,APARTMENT,259000.0,2.0,80.0,INSTALLED,,-1.0,0,0.0,0,0.0,0.0,2.0,,GOOD,GAS,B,105.0,1.0,,3237.5
https://www.immoweb.be/en/classified/apartment/for-sale/meerdonk/9170/11166217,11166217.0,Flanders,East Flanders,MEERDONK,9170.0,4.1444812,51.2618336,APARTMENT,APARTMENT,215000.0,2.0,87.0,INSTALLED,,-1.0,0,0.0,0,0.0,0.0,2.0,,GOOD,unknown,B,156.0,,2.0,2471.26
https://www.immoweb.be/en/classified/service-flat/for-sale/gent/9000/11166210,11166210.0,Flanders,East Flanders,Gent,9000.0,3.7178208,51.0539067,APARTMENT,SERVICE_FLAT,375000.0,2.0,86.0,USA_HYPER_EQUIPPED,0.0,,0,0.0,0,0.0,0.0,2.0,False,AS_NEW,GAS,B,109.0,,,4360.47
https://www.immoweb.be/en/classified/apartment/for-sale/brussels%20city/1020/11106553,11106553.0,Brussels,Brussels,Brussels City,1020.0,4.3582515,50.9008118,APARTMENT,APARTMENT,280000.0,3.0,120.0,SEMI_EQUIPPED,,,0,0.0,0,0.0,0.0,2.0,,GOOD,FUELOIL,C,140.0,,,2333.33
https://www.immoweb.be/en/classified/apartment/for-sale/beveren/9120/11167108,11167108.0,Flanders,East Flanders,Beveren,9120.0,4.2628452,51.210044,APARTMENT,APARTMENT,195000.0,1.0,66.0,INSTALLED,,,1,11.0,0,0.0,0.0,2.0,,GOOD,GAS,B,151.0,1.0,1.0,2954.55
https://www.immoweb.be/en/classified/apartment/for-sale/harelbeke/8530/11167107,11167107.0,Flanders,West Flanders,Harelbeke,8530.0,3.2911455,50.8409031,APARTMENT,APARTMENT,249500.0,2.0,98.0,HYPER_EQUIPPED,,1.0,0,0.0,0,0.0,0.0,3.0,,JUST_RENOVATED,GAS,A,78.0,,,2545.92
https://www.immoweb.be/en/classified/apartment/for-sale/deurne/2100/11167105,11167105.0,Flanders,Antwerp,Deurne,2100.0,4.4586648,51.2231278,APARTMENT,APARTMENT,199000.0,2.0,83.0,INSTALLED,,-1.0,1,0.0,0,0.0,0.0,2.0,,JUST_RENOVATED,FUELOIL,B,161.0,,,2397.59
https://www.immoweb.be/en/classified/flat-studio/for-sale/oostende/8400/11166897,11166897.0,Flanders,West Flanders,Oostende,8400.0,2.8936816,51.2230699,APARTMENT,FLAT_STUDIO,195000.0,0.0,34.0,INSTALLED,0.0,,1,4.0,0,0.0,0.0,2.0,False,AS_NEW,GAS,B,123.0,,,5735.29
https://www.immoweb.be/en/classified/apartment/for-sale/jodoigne/1370/11166882,11166882.0,Wallonie,Walloon Brabant,Jodoigne,1370.0,4.8821752,50.7324462,APARTMENT,APARTMENT,249000.0,2.0,100.0,USA_HYPER_EQUIPPED,,-1.0,0,0.0,1,0.0,0.0,3.0,,unknown,FUELOIL,E,369.0,,3.0,2490.0
https://www.immoweb.be/en/classified/apartment/for-sale/perwez/1360/11166873,11166873.0,Wallonie,Walloon Brabant,PERWEZ,1360.0,,,APARTMENT,APARTMENT,215000.0,2.0,104.0,INSTALLED,,,0,0.0,0,0.0,0.0,2.0,,GOOD,ELECTRIC,C,238.0,,,2067.31
https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/11173000,11173000.0,Flanders,East Flanders,Gent,9000.0,3.7335578,51.0421494,APARTMENT,APARTMENT,495000.0,2.0,105.0,INSTALLED,,-1.0,1,0.0,0,0.0,0.0,2.0,,JUST_RENOVATED,FUELOIL,C,243.0,,,4714.29
https://www.immoweb.be/en/classified/duplex/for-sale/courcelles/6180/11172989,11172989.0,Wallonie,Hainaut,Courcelles,6180.0,4.39128,50.4602682,APARTMENT,DUPLEX,145000.0,2.0,82.0,INSTALLED,0.0,,0,0.0,0,0.0,0.0,4.0,False,GOOD,GAS,C,195.0,,,1768.29
https://www.immoweb.be/en/classified/apartment/for-sale/laeken/1020/11172974,11172974.0,Brussels,Brussels,Laeken,1020.0,,,APARTMENT,APARTMENT,209000.0,2.0,85.0,unknown,0.0,1.0,1,3.0,0,0.0,0.0,2.0,False,TO_RENOVATE,GAS,G,376.0,,,2458.82
https://www.immoweb.be/en/classified/apartment/for-sale/genk/3600/11172971,11172971.0,Flanders,Limburg,Genk,3600.0,5.4925106,50.9641037,APARTMENT,APARTMENT,150000.0,1.0,70.0,unknown,0.0,,1,0.0,0,0.0,0.0,4.0,False,unknown,ELECTRIC,D,310.0,,1.0,2142.86
https://www.immoweb.be/en/classified/apartment/for-sale/merksem%20%28antwerpen%29/2170/11172970,11172970.0,Flanders,Antwerp,Merksem (Antwerpen),2170.0,4.4279071,51.2496156,APARTMENT,APARTMENT,230000.0,2.0,75.0,INSTALLED,0.0,,1,6.0,0,0.0,0.0,2.0,False,unknown,GAS,B,119.0,,1.0,3066.67
https://www.immoweb.be/en/classified/apartment/for-sale/deurne/2100/11166867,11166867.0,Flanders,Antwerp,DEURNE,2100.0,4.478656,51.2294115,APARTMENT,APARTMENT,279500.0,3.0,129.0,INSTALLED,,,1,14.0,0,0.0,0.0,2.0,,TO_BE_DONE_UP,unknown,B,177.0,,,2166.67
https://www.immoweb.be/en/classified/apartment/for-sale/heusden-zolder/3550/11166838,11166838.0,Flanders,Limburg,Heusden-Zolder,3550.0,5.274345,50.988773,APARTMENT,APARTMENT,185000.0,2.0,91.0,unknown,,,1,9.0,0,0.0,0.0,2.0,,GOOD,ELECTRIC,D,344.0,,1.0,2032.97
https://www.immoweb.be/en/classified/apartment/for-sale/borsbeek/2150/11166836,11166836.0,Flanders,Antwerp,Borsbeek,2150.0,4.4837428,51.1998931,APARTMENT,APARTMENT,240000.0,2.0,107.0,USA_INSTALLED,,-1.0,0,0.0,0,0.0,0.0,3.0,,GOOD,GAS,B,103.0,,1.0,2242.99
https://www.immoweb.be/en/classified/apartment/for-sale/drogenbos/1620/11166830,11166830.0,Flanders,Flemish Brabant,Drogenbos,1620.0,4.2903077,50.7994887,APARTMENT,APARTMENT,275000.0,2.0,87.0,SEMI_EQUIPPED,,-1.0,1,6.0,0,0.0,0.0,3.0,,GOOD,GAS,C,242.0,,,3160.92
https://www.immoweb.be/en/classified/service-flat/for-sale/vilvoorde/1800/11072855,11072855.0,Flanders,Flemish Brabant,Vilvoorde,1800.0,,,APARTMENT,SERVICE_FLAT,179000.0,1.0,58.0,SEMI_EQUIPPED,,-1.0,1,6.0,0,0.0,0.0,2.0,,GOOD,GAS,A,100.0,,,3086.21
https://www.immoweb.be/en/classified/apartment/for-sale/halle/1500/11166824,11166824.0,Flanders,Flemish Brabant,Halle,1500.0,4.2399118,50.7289689,APARTMENT,APARTMENT,320000.0,2.0,93.0,unknown,0.0,,1,9.0,0,0.0,0.0,2.0,False,unknown,GAS,A,69.0,1.0,,3440.86
https://www.immoweb.be/en/classified/apartment/for-sale/molenbeek-saint-jean/1080/11166818,11166818.0,Brussels,Brussels,Molenbeek-Saint-Jean,1080.0,4.3015059,50.8533191,APARTMENT,APARTMENT,170000.0,1.0,65.0,USA_INSTALLED,0.0,,1,10.0,0,0.0,0.0,4.0,False,GOOD,GAS,E,218.0,,,2615.38
https://www.immoweb.be/en/classified/apartment/for-sale/blankenberge/8370/11166810,11166810.0,Flanders,West Flanders,Blankenberge,8370.0,3.1330182,51.3164541,APARTMENT,APARTMENT,125000.0,1.0,68.0,unknown,,,0,0.0,0,0.0,0.0,2.0,,GOOD,unknown,D,399.0,,,1838.24
https://www.immoweb.be/en/classified/penthouse/for-sale/woluwe-saint-lambert/1200/11166806,11166806.0,Brussels,Brussels,Woluwe-Saint-Lambert,1200.0,,,APARTMENT,PENTHOUSE,459000.0,2.0,100.0,USA_INSTALLED,1.0,,1,30.0,0,0.0,0.0,3.0,,AS_NEW,GAS,F,341.0,,,4590.0
https://www.immoweb.be/en/classified/duplex/for-sale/antwerp/2000/11174644,11174644.0,Flanders,Antwerp,Antwerp,2000.0,4.3997681,51.2245874,APARTMENT,DUPLEX,550000.0,2.0,155.0,USA_HYPER_EQUIPPED,,,0,0.0,0,0.0,0.0,2.0,,GOOD,GAS,C,203.0,,,3548.39
https://www.immoweb.be/en/classified/duplex/for-sale/chapelle-lez-herlaimont/7160/11174640,11174640.0,Wallonie,Hainaut,Chapelle-lez-Herlaimont,7160.0,,,APARTMENT,DUPLEX,275000.0,3.0,155.0,HYPER_EQUIPPED,0.0,,1,10.0,0,0.0,0.0,2.0,False,AS_NEW,GAS,B,108.0,1.0,,1774.19
https://www.immoweb.be/en/classified/apartment/for-sale/zele/9240/11174639,11174639.0,Flanders,East Flanders,Zele,9240.0,4.0380152,51.0672976,APARTMENT,APARTMENT,228000.0,2.0,102.0,INSTALLED,,-1.0,1,12.0,0,0.0,0.0,2.0,,GOOD,ELECTRIC,B,141.0,,,2235.29
https://www.immoweb.be/en/classified/apartment/for-sale/sint-truiden/3800/11174635,11174635.0,Flanders,Limburg,SINT-TRUIDEN,3800.0,5.1875129,50.816067,APARTMENT,APARTMENT,345000.0,1.0,198.0,SEMI_EQUIPPED,,-1.0,0,0.0,0,0.0,0.0,2.0,,GOOD,GAS,C,292.0,,,1742.42
https://www.immoweb.be/en/classified/ground-floor/for-sale/gent%20sint-amandsberg/9040/11165703,11165703.0,Flanders,East Flanders,Gent Sint-Amandsberg,9040.0,3.7610955,51.0649281,APARTMENT,GROUND_FLOOR,260000.0,2.0,109.0,unknown,0.0,,0,0.0,0,0.0,0.0,3.0,False,TO_BE_DONE_UP,ELECTRIC,E,459.0,,,2385.32
https://www.immoweb.be/en/classified/apartment/for-sale/etterbeek/1040/11165663,11165663.0,Brussels,Brussels,Etterbeek,1040.0,4.3808892,50.8353349,APARTMENT,APARTMENT,395000.0,2.0,85.0,HYPER_EQUIPPED,1.0,,1,3.0,0,0.0,0.0,2.0,False,AS_NEW,GAS,D,205.0,,,4647.06
https://www.immoweb.be/en/classified/flat-studio/for-sale/knokke/8300/11165661,11165661.0,Flanders,West Flanders,Knokke,8300.0,,,APARTMENT,FLAT_STUDIO,335000.0,1.0,33.0,HYPER_EQUIPPED,1.0,,1,4.0,0,0.0,0.0,2.0,,AS_NEW,GAS,B,181.0,,,10151.52
https://www.immoweb.be/en/classified/penthouse/for-sale/beveren/9120/11165657,11165657.0,Flanders,East Flanders,Beveren,9120.0,4.279271,51.2538075,APARTMENT,PENTHOUSE,325000.0,2.0,135.0,INSTALLED,0.0,,1,26.0,0,0.0,0.0,4.0,False,unknown,GAS,B,162.0,,,2407.41
https://www.immoweb.be/en/classified/apartment/for-sale/berchem-sainte-agathe/1082/11167296,11167296.0,Brussels,Brussels,Berchem-Sainte-Agathe,1082.0,4.2814744,50.8665843,APARTMENT,APARTMENT,375000.0,3.0,114.0,USA_HYPER_EQUIPPED,0.0,,1,8.0,0,0.0,0.0,3.0,False,unknown,unknown,A,36.0,10.0,10.0,3289.47
https://www.immoweb.be/en/classified/apartment/for-sale/berchem-sainte-agathe/1082/11167295,11167295.0,Brussels,Brussels,Berchem-Sainte-Agathe,1082.0,4.2814744,50.8665843,APARTMENT,APARTMENT,290000.0,2.0,82.0,USA_HYPER_EQUIPPED,0.0,,1,4.0,0,0.0,0.0,3.0,False,unknown,unknown,B,50.0,10.0,10.0,3536.59
https://www.immoweb.be/en/classified/ground-floor/for-sale/uccle/1180/11167289,11167289.0,Brussels,Brussels,Uccle,1180.0,,,APARTMENT,GROUND_FLOOR,549000.0,2.0,143.0,unknown,,,1,15.0,1,260.0,0.0,2.0,,JUST_RENOVATED,GAS,C,148.0,,,3839.16
